id,doc_id,text,p_hate,label
42,047461152_20_2019-24_pdf_062_047461152_20_2019-24_pdf_062_0005,"Im Präsidium: 
Präsident Boris Rhein 
Vizepräsident Frank Lortz 
Vizepräsidentin Karin Müller 
Vizepräsidentin Heike Hofmann 
Vizepräsident Dr. h.c. Jörg-Uwe Hahn 
Vizepräsident Dr. Ulrich Wilken

Auf der Regierungsbank: 
Ministerpräsident Volker Bouffier 
Minister für Wirtschaft, Energie, Verkehr und Wohnen Tarek Al-Wazir 
Minister und Chef der Staatskanzlei Axel Wintermeyer 
Ministerin für Digitale Strategie und Entwicklung Prof. Dr. Kristina Sinemus 
Minister des Innern und für Sport Peter Beuth 
Minister der Finanzen Michael Boddenberg 
Ministerin der Justiz Eva Kühne-Hörmann 
Kultusminister Prof. Dr. R. Alexander Lorz 
Ministerin für Wissenschaft und Kunst Angela Dorn 
Ministerin für Umwelt, Klimaschutz, Landwirtschaft und Verbraucherschutz Priska Hinz 
Minister für Soziales und Integration Kai Klose 
Staatssekretär Michael Bußer

Abwesende Abgeordnete: 
Lena Arnoldt 
Karl Hermann Bolldorf 
Karin Hartmann 
Bijan Kaffenberger 
Kaya Kinkel 
Heinz Lotz 
Lucia Puttrich 
Joachim Veyhelmann 
Sabine Waschke",0.22046262,NON_HATE
43,047461152_20_2019-24_pdf_016_047461152_20_2019-24_pdf_016_0077,"Im letzten Jahr sind allein über das Mittelmeer 138.000 
Menschen nach Europa gekommen  eine lebensgefährliche 
Route, die im vergangenen Jahr 2.200 Menschen das 
Leben kostete. Dieses Sterben muss ein Ende finden. Die 
Frage ist natürlich: Wie?  Die Antwort lautet: durch die 
Fortführung der Seenotrettung, durch die nachhaltige Bekämpfung 
der Fluchtursachen. Kein Kapitän darf in einem 
unsicheren Schiff oder Boot mit Passagieren in See stechen. 
Europa muss politisch Verfolgte und Bürgerkriegs-
flüchtende aufnehmen, ohne dass Menschen ihr Leben auf 
dem Mittelmeer riskieren müssen. Wir brauchen eine europaweit 
abgestimmte Migrationspolitik, und wir brauchen 
ein Einwanderungsgesetz, mit dem wir die Einreise ausgewählter 
Menschen legal ermöglichen. Wir brauchen dieses 
Einwanderungsgesetz, damit alle Menschen wissen, dass 
sie ohne ein Niederlassungsrecht nicht in Europa bleiben 
können und jeder Einreiseversuch letztlich erfolglos bleiben 
wird.",0.018036373,NON_HATE
44,047461152_20_2019-24_pdf_036_047461152_20_2019-24_pdf_036_0023,"Auch in diesen Zeiten dürfen wir die Welt um uns herum 
nicht vergessen. In den Flüchtlingslagern an den EU-Au",0.7057788,NON_HATE
45,047461152_20_2019-24_pdf_123_047461152_20_2019-24_pdf_123_0030,"(Beifall BÜNDNIS 90/DIE GRÜNEN und CDU  
Zurufe SPD und DIE LINKE)

Ich fange in dieser Debatte über Einbürgerung gerne mit 
einer guten Nachricht an; denn, wenn wir uns die Debatten 
über Einbürgerung, über Staatsbürgerschaft, über Integration 
in Deutschland anschauen, dann stellen wir fest, dass 
wir leider eine lange Geschichte von misslungenen Debatten 
über Einbürgerung und Integration haben.

Wir erinnern uns daran, was für eine Debatte wir führen 
mussten, bis der damalige Bundespräsident Christian Wulff 
eine simple Selbstverständlichkeit aussprechen konnte, 
nämlich, dass der Islam zu Deutschland gehört, weil die 
Menschen muslimischen Glaubens zu Deutschland gehören. 
Was gab es in Deutschland über diese Selbstverständlichkeit 
für merkwürdige und komische Debatten.",0.05857771,NON_HATE
46,047461152_20_2019-24_pdf_135_047461152_20_2019-24_pdf_135_0024,"Im Zusammenspiel mit den GRÜNEN hat Nancy Faeser 
den Deutschen jahrelang weisgemacht, es sei inhuman, 
die Zahl der sogenannten sicheren Herkunftsländer zu erhöhen. 
Dabei ist dieses Konstrukt der nicht sicheren Herkunftsländer 
gemäß Art. 16a Abs. 3 Grundgesetz nichts 
weiter als ein Mittel, um längst überfällige Abschiebungen 
auszusetzen.",0.15418497,NON_HATE
47,047461152_20_2019-24_pdf_015_047461152_20_2019-24_pdf_015_0003,"55. 
Beschlussempfehlung und Bericht 
Sozial-und Integrationspolitischer Ausschuss 
Antrag 
Dr. Daniela Sommer (SPD), Lisa Gnadl 
(SPD), Ulrike Alex (SPD), Frank-Tilo Becher 
(SPD), Wolfgang Decker (SPD), Fraktion 
der SPD 
Einführung einer Impfpflicht gegen Masern 
 Drucks. 20/718 
zu Drucks. 20/621 ...............1085 
Beschlussempfehlung angenommen....................1085

56. 
Beschlussempfehlung und Bericht 
Sozial-und Integrationspolitischer Ausschuss 
Dringlicher Antrag 
Fraktion der Freien Demokraten 
Masern und weitere lebensbedrohlichen 
Infektionskrankheiten ausrotten 
 Drucks. 20/719 
zu Drucks. 20/667 ...............1085 
Beschlussempfehlung angenommen....................1085

57. 
Beschlussempfehlung und Bericht 
Sozial-und Integrationspolitischer Ausschuss 
Dringlicher EntschließungsantragFraktion der CDU, Fraktion BÜNDNIS 90/
DIE GRÜNEN 
Information und Aufklärung im Kampf gegen 
Masern 
 Drucks. 20/720 
zu Drucks. 20/672 ...............1085 
Beschlussempfehlung angenommen....................1085",0.24632277,NON_HATE
48,047461152_20_2019-24_pdf_099_047461152_20_2019-24_pdf_099_0011,"Weshalb hat der Minister für Soziales und Integration innerhalb 
der Beantwortung der Kleinen Anfrage der Fraktion 
der AfD mit dem Titel Umsetzungsstand der erlasswei",0.25714517,NON_HATE
49,047461152_20_2019-24_pdf_061_047461152_20_2019-24_pdf_061_0109,"Wissenschaft und Kunst müssen frei bleiben.

Meine Damen und Herren, beginnen wir mit den Landesmitteln 
in Höhe von über 4,5 Millionen  für die vier Studienkollegs, 
welche vollständig zu streichen sind; denn die 
Kosten für die Sprach- oder Fachkurse, die zur Aufnahme 
eines Studiums an einer hessischen Universität benötigt 
werden, sollten von den Bewerbern mit ausländischer 
Hochschulzugangsberechtigung selbst getragen werden.",0.37853196,HATE
50,047461152_20_2019-24_pdf_023_047461152_20_2019-24_pdf_023_0009,"Hessischer Landtag · 20. Wahlperiode · 23. Sitzung · 29. Oktober 2019 
1701

penförderung in Deutsch & PC systematisch sprachlich gefördert 
werden. Unter anderem für die Vorlaufkurse und 
für die Deutschförderkurse wurden die Stellenkontingente 
der Staatlichen Schulämter seit der Umsetzung des Schulischen 
Integrationsplans im Februar 2017 um insgesamt 
über 330 auf nun 1.244 Lehrerstellen erhöht. Die Zuweisung 
von Intensivklassen erfolgt bedarfsgerecht darüber 
hinaus.

Umfangreiche Fortbildungs- und Qualifizierungsmaßnahmen 
für Lehrkräfte, beispielsweise das Fortbildungsprogramm 
Deutsch für den Schulstart der Universität Heidelberg 
oder die Sprachförderprofis des Deutsch als 
Zweitsprache-Lehrstuhls der Goethe-Universität Frankfurt 
am Main, erfolgen bei der frühen Sprachförderung in 
Kooperation mit dem Hessischen Kultusministerium, der 
Stiftung Polytechnische Gesellschaft und der Stadt Frankfurt 
am Main.",0.16170736,NON_HATE
51,047461152_20_2019-24_pdf_026_047461152_20_2019-24_pdf_026_0001,"27. 
Antrag 
Fraktion DIE LINKE 
Berufseinstiegsbegleitung (BerEB) in Hessen 
 Drucks. 20/757 ...............................................1943 
Dem Sozial- und Integrationspolitischen Ausschuss 
zur abschließenden Beratung überwiesen........................................................................1943

29. 
Dringlicher Antrag 
Fraktion der Freien Demokraten 
Sicherung und Weiterentwicklung der Berufseinstiegsbegleitung 
 Drucks. 20/833 ...............................................1943 
Dem Sozial- und Integrationspolitischen Ausschuss 
zur abschließenden Beratung überwiesen........................................................................1943

32. 
Antrag 
Fraktion der SPD 
Praxiseinführung von Drohnen im Steillagenweinbau 
fördern 
 Drucks. 20/1155 .............................................1943 
Dem Ausschuss für Umwelt, Klimaschutz, 
Landwirtschaft und Verbraucherschutz zur abschließenden 
Beratung überwiesen......................1943",0.25720322,NON_HATE
52,047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0085,"Herr Präsident, meine Damen und Herren! Bericht aus dem 
Sozial-und Integrationspolitischen Ausschuss zum genannten 
Gesetzentwurf. Der Ausschuss empfiehlt dem Plenum, 
den Gesetzentwurf in zweiter Lesung anzunehmen, 
mit den Stimmen von CDU und GRÜNEN gegen SPD, 
AfD, Freie Demokraten und DIE LINKE.",0.18177584,NON_HATE
53,047461152_20_2019-24_pdf_029_047461152_20_2019-24_pdf_029_0002,"Stefan Müller (Heidenrod).................................. 
2305 
Jürgen Frömmrich..................................... 
2305, 2308 
Hermann Schaus........................................2306, 2311 
Minister Peter Beuth........................................... 
2307 
Dr. Frank Grobe........................................ 
2308, 2313 
Klaus Gagel..........................................................2311 
Jürgen Lenders.................................................... 
2312 
Holger Bellino..................................................... 
2312

55. 
AntragFraktion der CDU, Fraktion BÜNDNIS 90/
DIE GRÜNEN 
Freiwilliges Engagement unterstützen  
Freiwilligendienste stärken 
 Drucks. 20/1640 ............................................2314 
Dem Sozial- und Integrationspolitischen Ausschuss 
überwiesen...............................................2320

Max Schad........................................................... 
2314 
Volker Richter..................................................... 
2315",0.5670394,NON_HATE
54,047461152_20_2019-24_pdf_021_047461152_20_2019-24_pdf_021_0003,"Günter Rudolph................................................... 
1594

66. 
Beschlussempfehlung und Bericht 
Innenausschuss 
Dringlicher AntragFraktion der CDU, Fraktion BÜNDNIS 90/
DIE GRÜNEN 
Landesaufnahmeprogramm für Flüchtlinge 
in Not 
 Drucks. 20/1208 
zu Drucks. 20/852 .............1594 
Beschlussempfehlung angenommen....................1594

Jürgen Lenders.................................................... 
1594",0.22251035,NON_HATE
55,047461152_20_2019-24_pdf_027_047461152_20_2019-24_pdf_027_0045,"Hessischer Landtag · 20. Wahlperiode · 27. Sitzung · 11. Dezember 2019 
2053

Über die Größe kann jede Kommune nach den jeweiligen 
Erfordernissen vor Ort selbst entscheiden. Die ausländischen 
Mitglieder, also diese sachkundigen Einwohner, sollen 
auf Vorschlag der Interessenvertretung der Migrantinnen 
und Migranten  also Vereine, Verbände und sonstigen 
Einrichtungen  von der Gemeindevertretung gewählt und 
somit durch indirekte Wahl legitimiert werden, wie es in 
der Politik durchaus üblich ist. Auch der Ministerpräsident 
oder die Bundeskanzlerin werden durch eine indirekte 
Wahl legitimiert, das ist nichts Schädliches in einer Demokratie.",0.017355502,NON_HATE
56,047461152_20_2019-24_pdf_119_047461152_20_2019-24_pdf_119_0102,"Wenn man überlegt, dass diese Petition, die immerhin von

18.000 Menschen unterschrieben wurde, bereits vor über 
einem Jahr eingereicht wurde  die Petition, die die Rückführung 
des UKGM in Landeseigentum fordert , kann 
man sich schon die Frage stellen, was eigentlich ein Jahr 
lang mit dieser Petition passiert ist. 
Ich will gar nicht verhehlen, dass man zu den Inhalten 
dieser Petition stehen kann, wie man möchte; und es ist 
auch kein Geheimnis, dass wir Freie Demokraten das so sicherlich 
nicht teilen. Dennoch muss in diesem Hause doch 
eigentlich klar sein, dass es nicht sein kann, dass die Petentinnen 
und Petenten über ein Jahr lang warten müssen  
nur um dann zu hören, dass eine Rückführung des UKGM 
ins Landeseigentum nicht der Rechtslage entspreche und 
der Sachlage nicht angemessen sei. Das ist schon ein starkes 
Stück und zeigt nach unserer Einschätzung fehlenden 
Respekt vor den Bürgerinnen und Bürgern.",0.018013759,NON_HATE
57,047461152_20_2019-24_pdf_102_047461152_20_2019-24_pdf_102_0051,"Antwort Kai Klose, Minister für Soziales und Integration:

Die Durchführung des Asylverfahrens obliegt grundsätzlich 
dem Bundesamt für Migration und Flüchtlinge 
(BAMF).

Das BAMF unterhält in Hessen an den Erstaufnahmestandorten 
Gießen, Büdingen und Neustadt Außenstellen.",0.2866106,NON_HATE
58,047461152_20_2019-24_pdf_004_047461152_20_2019-24_pdf_004_0025,"Denn die Rente ist kein Almosen. Das muss man hier einfach 
einmal betonen.

So sieht die AfD die soziale Gerechtigkeit und die Solidarität 
in einer Gesellschaft. Sie dagegen sind eine treibende 
Kraft der merkelschen Politik, die zu unser aller Schaden 
ungezählte Milliarden Euro Steuergeld in die sogenannte 
Euro-Rettung, die Energiewende und die Asylindustrie abfließen 
lässt.",0.3680851,NON_HATE
59,047461152_20_2019-24_pdf_092_047461152_20_2019-24_pdf_092_0039,"Das will ich Ihnen gerne am Praxistest deutlich machen; 
denn wir Sozialdemokraten haben schon vor zweieinhalb 
Jahren einen Entwurf für ein eigenes Lehrkräftebildungsmodernisierungsgesetz 
vorgelegt; so hatten wir es genannt. 
Daran kann man relativ gut ablesen, welche Maßstäbe Ihr 
Gesetzentwurf eben nicht erfüllt.

Da ist zum einen die Studiendauer. Wir sind daccord, dass 
es heutzutage andere Herausforderungen an Schule gibt: 
Integration, Inklusion, Unterrichten im Ganztag, überhaupt 
der Umgang mit einem veränderten Erziehungsverständnis 
zu Hause, mit Bildung für nachhaltige Entwicklung, vor allem 
Demokratiebildung, gerade in diesen Tagen sehr wichtig, 
und vieles mehr. Einiges davon findet sich jetzt sogar 
tatsächlich auch in Ihrem Gesetzentwurf wieder. Bloß, wie 
soll denn all das umsetzbar sein in einer Regelstudienzeit 

 Entschuldigen Sie, dass ich da lachen muss, aber es ist 
eigentlich ein Witz, dass diese nicht erhöht wird. Sie ist 
nach wie vor bundesweit Schlusslicht, mit Bayern zusammen. 
Bayern: sieben Semester inklusive Prüfungssemester, 
wie Hessen; Berlin: zehn Semester; Brandenburg: zehn Semester; 
Bremen: zehn Semester; Meck-Pomm: neun Semester; 
Nieder",0.027024494,NON_HATE
60,047461152_20_2019-24_pdf_091_047461152_20_2019-24_pdf_091_0017,"Ich schließe meinen Beitrag mit dem folgenden Ratschlag 
an die Kollegen von der AfD. Wenn Sie alle Geflüchteten 
und jede Form der Migration ablehnen, so verzichten Sie 
doch bitte auch auf die Leistungen der Menschen in den 
Bereichen, in denen wir auf Zuwanderung angewiesen 
sind: in der Pflege, in den Krankenhäusern, in der Gastronomie, 
im Handwerk, in der IT-Branche, in der Wissenschaft, 
in der Betreuung, im Dienstleistungsgewerbe, in der 
Produktion usw. Oder: Denken Sie um, pauschalisieren Sie 
nicht. Das Grundgesetz gebietet das den Demokraten in 
diesem Land. Die Würde des Menschen ist unantastbar  
das leitet uns.

(Beifall Freie Demokraten, vereinzelt SPD und DIE 
LINKE)",0.01318192,NON_HATE
61,047461152_20_2019-24_pdf_015_047461152_20_2019-24_pdf_015_0003,"56. 
Beschlussempfehlung und Bericht 
Sozial-und Integrationspolitischer Ausschuss 
Dringlicher Antrag 
Fraktion der Freien Demokraten 
Masern und weitere lebensbedrohlichen 
Infektionskrankheiten ausrotten 
 Drucks. 20/719 
zu Drucks. 20/667 ...............1085 
Beschlussempfehlung angenommen....................1085

57. 
Beschlussempfehlung und Bericht 
Sozial-und Integrationspolitischer Ausschuss 
Dringlicher EntschließungsantragFraktion der CDU, Fraktion BÜNDNIS 90/
DIE GRÜNEN 
Information und Aufklärung im Kampf gegen 
Masern 
 Drucks. 20/720 
zu Drucks. 20/672 ...............1085 
Beschlussempfehlung angenommen....................1085",0.2974767,NON_HATE
62,047461152_20_2019-24_pdf_116_047461152_20_2019-24_pdf_116_0057,"setzen Sie sich an die Spitze einer Bewegung, gerade 
in diesen Zeiten, in denen die Bürger Hessens überlegen 
müssen, wie sie mit Inflation und Gasknappheit überleben 
können, in diesen Zeiten, in denen das Land erneut mit 
Migranten geflutet wird,",0.52786624,HATE
63,047461152_20_2019-24_pdf_039_047461152_20_2019-24_pdf_039_0026,"In der durch die Pandemie ausgelösten Krise rächt sich 
nun, dass die EU in der Sozialpolitik bisher keine weiter 
gehenden Mechanismen entwickelt hat. Die Krise offenbart 
in aller Deutlichkeit die gravierenden Mängel des bisherigen 
Integrationsprozesses der EU und die verheerenden 
Folgen der Austeritätspolitik, die vielen Mitgliedstaaten 
im Nachgang der Finanz-und Wirtschaftskrise von 
2009 aufgezwungen wurde. Dazu gehören die neoliberalen 
Kürzungs-und Privatisierungsauflagen, die Ländern wie 
Griechenland, Spanien und Italien abverlangt wurden.

Zwischen 2011 und 2018 hat die EU-Kommission allein 
im Gesundheitsbereich  Sie lachen  Mitgliedstaaten 63mal 
aufgefordert, die Ausgaben zu kürzen bzw. Teile des 
Gesundheitssystems zu privatisieren. Diese Politik hat mit 
dazu geführt, dass die Gesundheitssysteme nur nach ökonomischen 
Kriterien statt nach Bedarf strukturiert wurden. 
Der neoliberale Umbau der Gesundheits- und anderer Ver",0.020599116,NON_HATE
64,047461152_20_2019-24_pdf_022_047461152_20_2019-24_pdf_022_0003,"53. 
Antrag 
Stephan Grüger (SPD), Tobias Eckert 
(SPD), Elke Barth (SPD), Knut John 
(SPD), Marius Weiß (SPD), Fraktion der 
SPD 
Der Solardeckel muss weg 
 Drucks. 20/1226 ............................................1688 
Dem Ausschuss für Wirtschaft, Energie, Verkehr 
und Wohnen zur abschließenden Beratung 
überwiesen...................................................1688

22. 
Antrag 
Fraktion DIE LINKE 
Unabhängige Flüchtlingsberatung ausbauen, 
statt Menschen mit Rückkehrberatung 
zur Ausreise zu drängen 
 Drucks. 20/499 ..............................................1688 
Dem Innenausschuss zur abschließenden Beratung 
überwiesen...............................................1688

Hermann Schaus................................................. 
1688",0.2096549,NON_HATE
65,047461152_20_2019-24_pdf_100_047461152_20_2019-24_pdf_100_0030,"Niemals hat es in der Geschichte dieses Landes größere 
Anstrengungen in diesem Bereich gegeben als unter dieser 
schwarz-grünen Landesregierung, und das  meine Damen 
und Herren, das will ich jetzt auch nicht unerwähnt lassen 
 trotz Flüchtlingskrise, trotz Pandemie und trotz des 
furchtbaren Krieges in unserer Nachbarschaft.",0.4230034,NON_HATE
66,047461152_20_2019-24_pdf_033_047461152_20_2019-24_pdf_033_0059,"Antwort Kai Klose, Minister für Soziales und Integration:

Dem Hessischen Ministerium für Soziales und Integration 
sind keine Fälle in Hessen bekannt, bei denen zum Vollzug 
der länderübergreifenden Verteilung von unbegleiteten

minderjährigen Ausländerinnen und Ausländern unmittelbarer 
Zwang angedroht oder angewandt wurde.",0.014778636,NON_HATE
67,047461152_20_2019-24_pdf_090_047461152_20_2019-24_pdf_090_0083,"Meine Damen und Herren, diesen Gesetzentwurf der Landesregierung 
für ein Drittes Gesetz zur Änderung des Hessischen 
Ausführungsgesetzes zum Schwangerschaftskonfliktgesetz 
überweisen wir zur Vorbereitung der dritten Lesung 
an den Sozial- und Integrationspolitischen Ausschuss, 
zusammen mit dem Änderungsantrag der Fraktion DIE 
LINKE, Drucks. 20/6904, mit dem Änderungsantrag der 
Fraktion der SPD, Drucks. 20/6906, mit dem Änderungs",0.86624575,NON_HATE
68,047461152_20_2019-24_pdf_026_047461152_20_2019-24_pdf_026_0001,"Präsident Boris Rhein.......................................... 
1943

27. 
Antrag 
Fraktion DIE LINKE 
Berufseinstiegsbegleitung (BerEB) in Hessen 
 Drucks. 20/757 ...............................................1943 
Dem Sozial- und Integrationspolitischen Ausschuss 
zur abschließenden Beratung überwiesen........................................................................1943

29. 
Dringlicher Antrag 
Fraktion der Freien Demokraten 
Sicherung und Weiterentwicklung der Berufseinstiegsbegleitung 
 Drucks. 20/833 ...............................................1943 
Dem Sozial- und Integrationspolitischen Ausschuss 
zur abschließenden Beratung überwiesen........................................................................1943",0.37469733,NON_HATE
69,047461152_20_2019-24_pdf_135_047461152_20_2019-24_pdf_135_0024,"Nein, Hessen hat kein Problem mit Flüchtlingen aus Moldawien 
und Georgien, sondern mit solchen aus ganz anderen 
Ländern.",0.24686477,HATE
70,047461152_20_2019-24_pdf_061_047461152_20_2019-24_pdf_061_0011,"Ein wirklich valides Argument, wo weniger Datenschutz 
bei der Corona-Warn-App helfen würde, konnte bisher 
noch niemand vorbringen. Dabei sind es gerade die Punkte 
Freiwilligkeit und Datenschutz, die dafür sorgen, dass wir 
im Ländervergleich eine sehr hohe Installationszahl dieser 
Corona-Warn-App haben.

Es ist natürlich auch so  das gebe ich zu : Es gibt Möglichkeiten, 
die App zu verbessern. Zwei Beispiele sind die 
Integration einer automatischen Clustererkennung und das 
Führen eines Kontaktdatenbuchs. Man hat es erkannt, und 
man will sie verbessern. Aber ich hoffe sehr, dass wir die 
heilige Kuh Datenschutz, wie das auch genannt wird, dafür 
nicht schlachten müssen.

Bevor ich zum Ende komme, noch ein Kommentar zu Frau 
Gersberg. Wir sitzen im selben Ausschuss. Es gibt nur einen 
Ausschuss für Digitales und Datenschutz. Ich kann 
mich nicht erinnern, dass Sie da in jeder Sitzung gefragt 
hätten, wann der Datenschutzbeauftragte neu gewählt wird. 
Das möchte ich hier richtigstellen.",0.013922691,NON_HATE
71,047461152_20_2019-24_pdf_011_047461152_20_2019-24_pdf_011_0003,"Hessischer Landtag · 20. Wahlperiode · 11. Sitzung · 21. Mai 2019

7. 
Erste Lesung 
Gesetzentwurf 
Fraktion DIE LINKE 
Hessisches Gesetz zum Wahlrecht für voll-
betreute Menschen 
 Drucks. 20/622 ................................................741 
Nach erster Lesung dem Innenausschuss, federführend, 
und dem Sozial-und Integrationspolitischen 
Ausschuss, beteiligt, überwiesen..........................................................................746

Lisa Gnadl............................................................. 
741 
Dr. Ulrich Wilken.................................................. 
742 
Yanki Pürsün......................................................... 
743 
Christian Heinz..................................................... 
743 
Eva Goldbach........................................................ 
744 
Walter Wissenbach................................................ 
745 
Minister Peter Beuth............................................. 
746",0.61876553,NON_HATE
72,047461152_20_2019-24_pdf_099_047461152_20_2019-24_pdf_099_0028,"Vieles wird im Moment von einer riesigen spontanen 
Hilfsbereitschaft aufgefangen, von vielen Ehrenamtlichen. 
Die Feuerwehren seien erwähnt, das Technische Hilfswerk, 
das Rote Kreuz, Flüchtlingsinitiativen und viele einzelne 
Bürgerinnen und Bürger. Es gibt ein unfassbar großes zivilgesellschaftliches 
Engagement. Wir wollen diesen Menschen 
zurufen: Danke für das, was ihr leistet, um diesen 
Menschen zu helfen.

(Beifall BÜNDNIS 90/DIE GRÜNEN, vereinzelt 
CDU, SPD und Freie Demokraten)",0.025229884,NON_HATE
73,047461152_20_2019-24_pdf_107_047461152_20_2019-24_pdf_107_0045,"seriös führen zu können; denn erst das ermöglicht uns, zu 
verstehen, wie wir Armut sozialpolitisch begegnen können.

Erstens. Eine dauerhafte Integration in den Arbeitsmarkt 
kann das Armutsrisiko entscheidend verringern. Dafür sind 
gute Löhne, gute Arbeitsbedingungen und eine gerechte 
Besteuerung grundlegend. Wir müssen gleichzeitig weiter 
dafür sorgen, dass Beschäftigte Beruf und Familie gut vereinbaren 
können.",0.011666127,NON_HATE
74,047461152_20_2019-24_pdf_132_047461152_20_2019-24_pdf_132_0022,"und in Kauf nehmen, dass der Rückhalt unserer Gesellschaft 
für die Aufnahme von Flüchtlingen schwindet. 
Deutschland verdient Dank für die enormen Leistungen bei 
der Aufnahme und Versorgung und Integration geflüchteter 
Menschen.",0.0142750265,NON_HATE
75,047461152_20_2019-24_pdf_073_047461152_20_2019-24_pdf_073_0002,"Im Präsidium: 
Präsident Boris Rhein 
Vizepräsidentin Karin Müller 
Vizepräsident Dr. Ulrich Wilken

Auf der Regierungsbank: 
Ministerpräsident Volker Bouffier 
Minister für Wirtschaft, Energie, Verkehr und Wohnen Tarek Al-Wazir 
Minister und Chef der Staatskanzlei Axel Wintermeyer 
Ministerin für Bundes- und Europaangelegenheiten und Bevollmächtigte des Landes 
Hessen beim Bund Lucia Puttrich 
Ministerin für Digitale Strategie und Entwicklung Prof. Dr. Kristina Sinemus 
Minister des Innern und für Sport Peter Beuth 
Minister der Finanzen Michael Boddenberg 
Ministerin der Justiz Eva Kühne-Hörmann 
Kultusminister Prof. Dr. R. Alexander Lorz 
Ministerin für Wissenschaft und Kunst Angela Dorn 
Ministerin für Umwelt, Klimaschutz, Landwirtschaft und Verbraucherschutz Priska Hinz 
Minister für Soziales und Integration Kai Klose 
Staatssekretär Michael Bußer

Abwesende Abgeordnete: 
Frank-Tilo Becher 
Gerald Kummer 
Markus Meysner 
Dimitri Schulz",0.1824926,NON_HATE
76,047461152_20_2019-24_pdf_124_047461152_20_2019-24_pdf_124_0027,"Vielen Dank, Frau Kollegin Böhm.  Möchte der Minister 
darauf replizieren?  Das ist nicht der Fall. Weitere Wortmeldungen 
liegen zu diesem Tagesordnungspunkt nicht 
vor.

Wir haben vereinbart, dass er an den Sozial- und Integrationspolitischen 
Ausschuss überwiesen wird. Widerspricht 
dem jemand?  Das ist nicht der Fall. Damit ist der Gesetzentwurf 
der Fraktion DIE LINKE an den Sozial- und 
Integrationspolitischen Ausschuss überwiesen.",0.20604342,NON_HATE
77,047461152_20_2019-24_pdf_123_047461152_20_2019-24_pdf_123_0045,"(Zuruf Dr. Stefan Naas (Freie Demokraten))

Bei allem Verständnis für den Fachkräftemangel  das ist 
ein unglaublich wichtiges Thema, und das haben wir bei 
dem vorhergehenden Punkt auch gesehen  können wir es 
nicht nachvollziehen, den deutschen Pass an den Beginn 
des Integrationsprozesses zu setzen, wie es in der Bundesregierung 
gerade diskutiert wird.",0.012032589,NON_HATE
78,047461152_20_2019-24_pdf_132_047461152_20_2019-24_pdf_132_0020,"(Beifall SPD, DIE LINKE, vereinzelt CDU und 
BÜNDNIS 90/DIE GRÜNEN  Fortgesetzte Zurufe

 Glockenzeichen) 
Gerade bei dem Thema afghanische schutzbedürftige 
Flüchtlinge, die zu uns kommen sage ich Ihnen ganz deutlich: 
Seit über 40 Jahren leben Menschen in Afghanistan 
in Angst und Schrecken. Krieg, Armut und Hunger beherrschen 
dieses Land und diese Menschen.",0.21778283,NON_HATE
79,047461152_20_2019-24_pdf_069_047461152_20_2019-24_pdf_069_0099,"Ich möchte noch auf einen wesentlichen Punkt eingehen. 
Ich will gar nicht zu den heutigen Entscheidungen kommen. 
Ich denke, dazu ist eine Menge gesagt worden. Ich 
finde es tragisch, dass Sie Erzieherinnen und Lehrkräfte 
weiter in der Situation lassen, dass sie ohne Schutz und ohne 
entsprechende gute Tests ihre Arbeit durchführen müssen. 
Selbst die teilweise Rücknahme von heute wird das 
nicht entschärfen.

Ich möchte noch zu einem Punkt kommen, den ich wichtig 
finde, weil er vorhin in der Diskussion eine große Rolle gespielt 
hat. Ich möchte zum Sozial- und Integrationspolitischen 
Ausschuss kommen. Seit einem Jahr rennen wir Oppositionsfraktionen 
sozusagen hinter dem Minister her und 
wollen Informationen haben zur Pandemie, zum Handeln 
der Landesregierung in der Pandemie, zu den Vorhaben der 
Landesregierung.  Ich sage Ihnen: Es ist wirklich mühselig. 
Frau Faeser, wenn Sie einmal in den Ausschuss kommen, 
werden Sie es feststellen.

Es ist eine wirklich äußerst mühselige Angelegenheit, zu 
Informationen zu kommen. Wir haben dem Minister am 
Anfang der Pandemie vorgeschlagen, regelmäßige Obleutegespräche 
zu führen. Das hat er nicht gemacht. Es gab 
zwei oder drei, aber",0.014422062,NON_HATE
80,047461152_20_2019-24_pdf_066_047461152_20_2019-24_pdf_066_0006,"50. 
Große AnfrageVolker Richter (AfD), Arno Enners (AfD),
Dimitri Schulz (AfD), Heiko Scholz (AfD),
Gerhard Schenk (AfD)
Unterbringung und Betreuung von unbegleiteten 
minderjährigen Ausländern nachdem SGB VIII 
 Drucks. 20/4441 
zu Drucks. 20/3926 ...........5306 
Von der Tagesordnung abgesetzt.........................5306

51. 
Große AnfrageFraktion der AfD 
Fiskalische Lasten der Zuwanderung Drucks. 20/4448 
zu Drucks. 20/2962 ...........5306 
Von der Tagesordnung abgesetzt.........................5306

52. 
AntragTurgut Yüksel (SPD), Christoph Degen(SPD), Karin Hartmann (SPD), Kerstin 
Geis (SPD), Manuela Strube (SPD), Fraktion 
der SPD 
Aufwertung von Herkunftssprachen als 
Fremdsprachen an hessischen Schulen Drucks. 20/4296 ............................................5306 
Von der Tagesordnung abgesetzt.........................5306",0.17325398,NON_HATE
